State Code,County Code,Site Number,Latitude,Longitude,Site Established Date,Site Closed Date,Address,Zip Code,State Name,County Name,City Name
1,73,3003,33.544271,-86.541651,1/1/72,4/1/87,"122 8TH ST. N.,& RAILROAD AVE, LEEDS, AL",,Alabama,Jefferson,Leeds
1,73,4001,33.462649,-86.816657,1/1/72,12/31/76,432 CARR AVENUE,35209,Alabama,Jefferson,Homewood
1,73,4002,33.538481,-86.706931,1/1/72,12/31/77,101 20TH STREET SOUTH,35210,Alabama,Jefferson,Irondale
1,73,5001,33.444594,-86.99444,1/1/72,12/31/77,1318 HUEYTOWN ROAD,35023,Alabama,Jefferson,Hueytown
1,73,5002,33.704722,-86.669167,7/21/80,,"PINSON, HIGH SCH., BOX 360 HWY 75 NORTH",35126,Alabama,Jefferson,Pinson
1,73,5003,33.801667,-86.9425,1/1/00,,10005 CORNER SCHOOL ROAD,35180,Alabama,Jefferson,Not in a City
1,73,5501,33.55724,-86.819499,6/19/09,,2620 35th Ave N,35207,Alabama,Jefferson,Birmingham
1,73,5502,33.5448,-86.8239,6/23/09,,2015 26thSt,35234,Alabama,Jefferson,Birmingham
1,73,5503,33.5684,-86.8029,6/23/09,,3177 44th Ct N,35207,Alabama,Jefferson,Birmingham
1,73,5504,33.5784,-86.7718,6/23/09,,1269 Portland Street,35217,Alabama,Jefferson,Tarrant (corporate name for Tarrant City)
1,73,5505,33.556633,-86.805464,3/1/10,,"3300 Shuttlesworth Dr., Birmingham, AL 35207",35207,Alabama,Jefferson,Birmingham
1,73,6001,0,0,1/1/65,1/1/77,2000 1ST AVE,,Alabama,Jefferson,Irondale
1,73,6002,33.578333,-86.773889,11/17/79,,"TARRANT, ELEM. SCH., 1269 PORTLAND STREE",35217,Alabama,Jefferson,Tarrant (corporate name for Tarrant City)
1,73,6003,33.585556,-86.779444,6/28/94,,44-SWEET AVENUE,35217,Alabama,Jefferson,Tarrant (corporate name for Tarrant City)
1,73,6004,33.565278,-86.796389,1/24/96,,4113 SHUTTLESWORTH DRIVE,35207,Alabama,Jefferson,Birmingham
1,73,7001,33.437052,-86.899714,1/1/80,12/31/86,"WENONAH, RUBY HILL, 507 WHITMORE DRIVE",,Alabama,Jefferson,Not in a city
1,73,8001,33.467884,-86.740544,1/1/70,3/31/83,"MTN.BROOK, FIRE STA.NO.2, 3016 OVERTON R",,Alabama,Jefferson,Mountain Brook
1,73,9001,33.584314,-86.768322,1/1/65,1/1/80,1818 PINSON STREET,35217,Alabama,Jefferson,Tarrant (corporate name for Tarrant City)
1,77,1,34.797061,-87.683635,1/1/72,12/31/74,200 WEST TENNESSEE ST,35630,Alabama,Lauderdale,Florence
1,77,2,34.831507,-87.68085,1/1/74,12/31/76,4.3 MI. NNW OF TVA NAT FERT DEVELOP CTR,35630,Alabama,Lauderdale,Florence
1,77,3,34.796242,-87.683301,1/1/73,12/31/78,BURRELL SLATER VOCATIONAL SCHOOL,35630,Alabama,Lauderdale,Florence
1,77,4,34.794255,-87.682807,1/1/79,12/31/80,205 MARENGO ST.,,Alabama,Lauderdale,Florence
1,77,5,34.792866,-87.679196,10/6/80,1/1/95,"541 RIVERVIEW DR.  FLORENCE,AL.35630",,Alabama,Lauderdale,Florence
1,77,6,34.786755,-87.782531,1/1/76,12/31/97,4.8 MI NE OF COLBERT STEAM PLANT,,Alabama,Lauderdale,Not in a city
1,77,7,34.793422,-87.8492,1/1/76,12/31/87,3.4 MI N OF COLBERT STEAM PLANT,,Alabama,Lauderdale,Not in a city
1,77,1001,34.770367,-87.835866,1/1/67,1/1/97,TVA COLBERT 1   _1.8 MI NNE COLBERT FP,,Alabama,Lauderdale,Not in a city
1,77,1002,34.810087,-87.637528,1/1/73,12/31/97,2.4 MI NNE OF OACD,,Alabama,Lauderdale,Not in a city
1,77,1004,34.808143,-87.62975,1/1/75,12/31/97,2.3 MI NNE OF OACD,,Alabama,Lauderdale,Not in a city
1,77,1005,34.759533,-87.774475,1/1/76,12/31/97,4.4 MI ENE OF COLBERT STEAM PLANT,,Alabama,Lauderdale,Not in a city
1,79,1,34.479262,-87.291687,5/1/73,12/31/88,"MOULTON HIGH SCHOOL,COLLEGE STREET",,Alabama,Lawrence,Not in a city
1,79,2,34.342904,-87.33973,3/7/92,,"US FOREST SERVICE RANGER STA., (SIPSEY) H'WY 33.",35650,Alabama,Lawrence,Moulton
1,79,3,34.589571,-87.109445,8/1/97,12/31/01,"2799 COUNTY RD. 358 TRINITY, AL. 35673",35673,Alabama,Lawrence,Moulton
1,79,9000,34.343429,-87.338806,3/7/92,,Sipsy Wilderness,35650,Alabama,Lawrence,Not in a City
1,81,1,32.643467,-85.403003,1/1/74,12/31/93,PEPPERELL PARKWAY,,Alabama,Lee,Opelika
1,83,1,34.828977,-86.975285,1/1/73,12/31/98,LIMESTONE COUNTY HEALTH DEPT.,,Alabama,Limestone,Athens
1,83,2,34.796199,-86.970563,1/1/73,12/31/87,SOUTH JEFFERSON ST.,,Alabama,Limestone,Athens
1,83,3,34.803421,-86.965007,1/1/73,12/31/81,HOBBS STREET,,Alabama,Limestone,Athens
1,83,4,34.685702,-86.88081,4/1/03,,9494 EXPERIMENTAL LOOP,,Alabama,Limestone,Not in a city
1,83,5,34.645848,-86.947311,1/1/12,12/31/12,"US 31, Local On Calhoun Community College",35671,Alabama,Limestone,Athens
1,83,1001,34.685923,-87.070845,1/1/76,12/31/88,PICNIC AREA-TVA,,Alabama,Limestone,Not in a city
1,89,1,34.730677,-86.582761,1/1/63,12/31/79,ROOF OF HEALTH BLDG 304 EUSTIS AVENUE,35801,Alabama,Madison,Huntsville
1,89,2,34.788423,-86.616105,1/1/70,,5006 PULASKI PIKE,,Alabama,Madison,Huntsville
1,89,3,34.728831,-86.585003,4/1/70,,MADISON STREET,,Alabama,Madison,Huntsville
1,89,4,34.620369,-86.566381,1/1/70,,11525 SO PARKWAY,,Alabama,Madison,Huntsville
1,89,5,34.74512,-86.58165,1/1/74,12/31/76,1201 DALLAS AVENUE ALA,35801,Alabama,Madison,Huntsville
1,89,6,34.645925,-86.771667,1/1/72,12/31/94,NOAA STATION (JETPORT),,Alabama,Madison,Huntsville
1,89,7,34.6554,-86.538871,1/1/73,12/31/77,1201 BRIAR HOLLOW TRAIL,35802,Alabama,Madison,Huntsville
1,89,8,34.778423,-86.582493,1/1/73,12/31/87,4012 NO. PARKWAY,,Alabama,Madison,Huntsville
1,89,9,34.717621,-86.639707,1/1/73,12/31/78,"UAH, CES, RESEARCH INST. ANNEX D",35805,Alabama,Madison,Huntsville
1,89,10,34.754842,-86.633874,1/1/73,12/31/77,HIGHLANDS ELEM SCHOOL 2500 BARNEY AVE N,35810,Alabama,Madison,Huntsville
1,89,11,34.704258,-86.606937,1/1/73,12/31/87,HUNTSVILLE VOCATIONAL SCH 2800 DRAKE AVE,,Alabama,Madison,Huntsville
1,89,12,34.721232,-86.579427,1/1/74,12/31/74,101 SIVLEY ROAD,35801,Alabama,Madison,Huntsville
1,89,13,34.72151,-86.593594,1/1/74,12/31/76,DUNNAVANT'S MALL,35801,Alabama,Madison,Huntsville
1,89,14,34.687761,-86.586362,11/1/73,,2201 AIRPORT ROAD,,Alabama,Madison,Huntsville
1,89,15,34.757313,-86.633883,1/1/77,12/31/87,"4800 SPARKMAN DRIVE N.W. HUNTSVILLE,ALA.",,Alabama,Madison,Huntsville
1,89,16,34.729288,-86.588316,1/1/77,12/31/78,CHURCH ST.,35801,Alabama,Madison,Huntsville
1,89,17,0,0,8/13/79,12/31/80,305 WYNN DR.HUNTSVILLE ALA,,Alabama,Madison,Huntsville
1,89,21,34.902866,-86.569716,3/26/91,,321 WALKER LANE,,Alabama,Madison,Huntsville
1,89,22,34.772727,-86.756174,7/1/11,,1130 Capshaw Road,35757,Alabama,Madison,Huntsville
1,91,1,32.509289,-87.843898,1/1/72,12/31/73,FIRE DEPT,36732,Alabama,Marengo,Demopolis
1,91,2,32.516628,-87.83366,1/1/74,12/31/78,S CEDAR STREET,36732,Alabama,Marengo,Demopolis
1,91,3,32.503747,-87.834735,1/1/79,5/1/06,"300 E. PETTUS, DEMOPOLIS,AL.36732",,Alabama,Marengo,Demopolis
1,95,1,34.336759,-86.311926,1/1/72,12/31/93,GUNTER AVE,,Alabama,Marshall,Guntersville
1,97,1,30.400197,-88.251423,1/1/66,12/31/68,CITY HALL,36509,Alabama,Mobile,Bayou La Batre
1,97,2,30.76652,-88.075727,8/1/72,7/1/06,"HWY.43  CHICKASAW, MOBILE COUNTY",36611,Alabama,Mobile,Chickasaw
1,97,3,30.770181,-88.087761,5/22/74,,"Iroquois and Azalea, CHICKASAW, MOBILE CO.,  ALABAMA",36611,Alabama,Mobile,Chickasaw
1,97,4,30.6835,-88.03918,1/1/66,6/30/71,POLICE BLDG,36603,Alabama,Mobile,Mobile
1,97,5,30.668583,-88.219026,12/4/84,,"101 S. SCHILLINGER RD, MOBILE, AL.",36695,Alabama,Mobile,Mobile
1,97,6,30.712056,-88.045073,1/1/66,4/30/79,STATE DOCKS ADMINISTRATION BLDG,36610,Alabama,Mobile,Mobile
1,97,7,30.676255,-88.169746,1/1/66,6/30/75,G BULLARD AND AIRPORT BLVD,36608,Alabama,Mobile,Mobile
1,97,8,30.720245,-88.058948,9/28/71,12/31/81,WKRG TRANSMITTING SITE TELEGRAPH ROAD,36610,Alabama,Mobile,Mobile
1,97,9,30.635858,-88.061575,1/1/71,12/31/80,BROOKLEY CAFETERIA BAY FRONT ROAD,36615,Alabama,Mobile,Mobile
1,97,10,30.678907,-88.12489,1/1/73,12/31/74,JC PENNY DEPT STORE SPRINGDALE PLAZA,36606,Alabama,Mobile,Mobile
1,97,11,30.68454,-88.044568,1/1/73,12/31/97,LITTLE SNIFFER CANAL & LAWRENCE STS,36602,Alabama,Mobile,Mobile
1,97,12,30.466859,-88.350031,1/1/67,12/31/68,WATER WORKS RD & BAYOU LA BATRE GRAND BA,36541,Alabama,Mobile,Grand Bay
1,97,13,30.932007,-88.014279,1/1/67,4/3/79,AXIS DEAD LK RD MIM'S RESIDENCE,36505,Alabama,Mobile,Not in a City
1,97,14,30.689467,-88.113946,1/1/78,12/31/78,LITTLE SNIFFER SAMPLING TRAJ,36607,Alabama,Mobile,Mobile
1,97,15,30.699406,-88.047234,1/1/78,3/27/02,"250 ST. JOSEPH ;MOBILE, AL. 36601",36603,Alabama,Mobile,Mobile
1,97,16,30.720515,-88.058951,1/1/82,,"WKRG XMITTING STN, TELEGRAPH RD.",36610,Alabama,Mobile,Mobile
1,97,18,0,0,1/1/67,12/31/68,INTERSTATE SURVEILLANCE PROJECT MOBILE,,Alabama,Mobile,Not in a city
1,97,19,30.716913,-88.058128,1/1/71,12/31/71,WKRG RADIO STA OLD TELEGRAPH RD (MOBILE),36610,Alabama,Mobile,Mobile
1,97,21,30.543557,-88.176492,1/1/71,12/31/77,THEODORE GAS CO HWY 90,36582,Alabama,Mobile,Theodore
1,97,24,30.959867,-88.028184,1/1/74,12/31/97,SALCO-CAIN'S SERVICE STATION,36505,Alabama,Mobile,Not in a City
1,97,25,30.541055,-88.123642,1/1/75,12/31/97,THEODORE INDUSTRIAL PARK BIG SNIFFER,36582,Alabama,Mobile,Not in a City
1,97,27,30.499639,-88.146111,1/1/78,12/31/81,"PHILLIP'S RESIDENCE, LAURENDINE ROAD",,Alabama,Mobile,Not in a city
1,97,28,30.958515,-88.028332,2/1/71,12/31/00,"U.S. H'WAY 43, 5.5 MILES N OF I-65, AXIS",,Alabama,Mobile,Mobile
1,97,30,30.658497,-88.036665,7/20/96,12/31/05,"(CC WILLIAMS) 1600 YEEND ST., MOBILE , AL.",,Alabama,Mobile,Mobile
1,97,31,30.698836,-88.181974,7/18/96,4/2/02,"USA NORTH, MOBILE , AL.",36688,Alabama,Mobile,Mobile
1,97,1001,30.761331,-88.083361,1/1/67,12/1/74,66 W GRANT ST,36611,Alabama,Mobile,Chickasaw
1,97,1002,30.705746,-88.065277,1/1/66,11/1/96,"248 COX STREET, MOBILE , AL.",,Alabama,Mobile,Mobile
1,97,1003,30.705777,-88.065305,1/1/67,12/31/68,BOARD OF HEALTH BLDG,36603,Alabama,Mobile,Mobile
1,97,1004,30.683555,-88.241699,1/1/66,12/31/68,AIRPORT BLVD BATES FIELD,36608,Alabama,Mobile,Not in a City
1,97,1005,30.702722,-88.095861,1/1/66,12/31/68,OLD SHELL RD & FOREST HILL RD MOBILE,36617,Alabama,Mobile,Mobile
1,97,1007,30.733277,-88.050027,1/1/67,12/31/68,EARL ST CHURCH MAGAZINE POINT,36610,Alabama,Mobile,Mobile
1,97,1008,31.38489,-88.125562,1/1/67,12/31/68,AMMUNITATION DUMP THEODORE,,Alabama,Mobile,Not in a city
1,97,1009,30.550226,-88.08475,1/1/67,12/31/68,HAMILTON BLVD HOLLINGERS ISLAND,36605,Alabama,Mobile,Not in a City
1,97,1010,30.483561,-88.116696,1/1/67,12/31/68,TATUMS SERVICE STATION BAYLEYS CORNER,36582,Alabama,Mobile,Not in a City
1,97,1011,30.508283,-88.233365,1/1/67,12/31/68,LAUNDROMAT IRVINGTON,36544,Alabama,Mobile,Not in a City
1,97,1014,30.75022,-88.086139,1/1/67,12/31/68,COMMUNITY HOUSE WHISTLER,36610,Alabama,Mobile,Prichard
1,97,1015,30.668278,-88.062527,1/1/67,12/31/68,BALTIMORE PARK OAKDALE,36605,Alabama,Mobile,Mobile
1,97,1016,30.75022,-88.168086,1/1/67,12/31/68,COLONIAL OAKS CIRCLE N FOREST HILLS,36613,Alabama,Mobile,Prichard
1,97,2001,30.689634,-88.051666,1/1/58,7/1/97,665 DAUPHIN ST  MOBILE ALA.,,Alabama,Mobile,Mobile
1,97,2002,30.60578,-88.061138,1/1/66,12/31/68,RADAR STATION BAY FRONT RD MOBILE,36605,Alabama,Mobile,Mobile
1,97,2003,30.7,-88.0244,1/1/66,12/31/68,SPUR OIL BLAKELY ISLAND,,Alabama,Mobile,Not in a city
1,97,2005,30.474305,-88.141022,5/21/98,,"BAY RD. ,MOBILE AL.",36582,Alabama,Mobile,Theodore
1,97,3001,31.116877,-88.233365,1/1/66,12/31/68,CITY HALL CITRONELLE,36522,Alabama,Mobile,Citronelle
1,97,3002,30.75022,-88.075027,1/1/67,12/31/68,360 PETAIN ST,36610,Alabama,Mobile,Prichard
1,97,3003,30.722405,-88.048423,1/1/71,12/31/77,802 SOUTH WILSON,36610,Alabama,Mobile,Mobile
1,97,3101,30.7703,-88.0875,8/1/02,,CHICKASAW ARMORY,,Alabama,Mobile,Mobile
1,97,3102,30.7089,-88.0519,8/1/02,,650 ANTHONY ST,,Alabama,Mobile,Mobile
1,97,3103,30.9383,-88.025,8/1/02,,STATE HIGHWAY 43,,Alabama,Mobile,Mobile
1,97,3104,30.6156,-88.3444,8/1/02,,NEWMAN ROAD,,Alabama,Mobile,Mobile
1,97,3105,30.5764,-88.1403,8/1/02,,5525 COMMERCE LANE,,Alabama,Mobile,Mobile
1,97,4001,30.730777,-88.083361,1/1/66,12/31/68,DISMUKES PARK,36610,Alabama,Mobile,Prichard
1,97,5001,30.827765,-88.073822,1/1/66,3/31/77,HARTLEY RD,36571,Alabama,Mobile,Saraland
1,97,5002,30.937508,-88.023705,12/10/92,,"U.S. H'WAY 43, 4.5 MILES N OF I-65, AXIS",36505,Alabama,Mobile,Mobile
1,97,6000,30.47415,-88.14102,6/5/01,,4425 BAY ROAD,,Alabama,Mobile,Theodore
1,99,1,31.487663,-87.327207,1/1/80,12/31/82,HIGHWAY 21,,Alabama,Monroe,Monroeville
1,101,1,32.365695,-86.315802,1/1/59,7/1/97,COUNTY HLTH CTR 515 W JEFF DAVIS AVE,,Alabama,Montgomery,Montgomery
1,101,2,32.379897,-86.300963,1/1/72,12/31/73,ENVIRONMENTAL HEALTH LAB 602 MADISON AVE,36104,Alabama,Montgomery,Montgomery
1,101,3,32.406833,-86.292759,1/1/72,12/31/75,FIRE DEPT #5 N COURT ST,36110,Alabama,Montgomery,Montgomery
1,101,6,32.324336,-86.2522,1/1/72,12/31/72,JOHN PATTERSON INDUSTRIAL SCHOOL,36116,Alabama,Montgomery,Montgomery
1,101,7,32.42597,-86.285247,7/3/73,1/15/09,MTG. RESURRECTION 2815 FORBES DRIVE,36110,Alabama,Montgomery,Montgomery
1,101,8,32.396249,-86.295247,1/1/77,12/31/82,1765 N. DECATUR ST.,,Alabama,Montgomery,Montgomery
1,101,9,32.369027,-86.304413,1/1/78,12/31/84,645 SO. MCDONOUGH ST.,,Alabama,Montgomery,Montgomery
1,101,1001,31.971818,-86.134681,2/28/86,,"P.O. BOX 114, GRADY ALA. 36036",,Alabama,Montgomery,Not in a city
1,101,1002,32.412811,-86.263394,6/1/93,,"1350 COLISEUM BLVD, MONTGOMERY, ALABAMA",36109,Alabama,Montgomery,Montgomery
1,103,1,34.609536,-86.987231,1/1/72,12/31/97,COR OF 4TH AVE & FRAZER ST,,Alabama,Morgan,Decatur
1,103,2,34.582902,-86.987773,1/1/72,12/31/75,1802 FIRST AVENUE SW,35601,Alabama,Morgan,Decatur
1,103,3,34.623425,-87.026677,1/1/72,12/31/87,HIGHWAY 20 WEST,,Alabama,Morgan,Decatur
1,103,4,34.623456,-87.026664,1/1/73,12/31/75,BETWEEN 13TH ST. SE & PENNYLANE SE,35601,Alabama,Morgan,Not in a City
1,103,5,34.623456,-87.001665,1/1/73,12/31/77,ALA HWY DEPT HWY 20 WEST,,Alabama,Morgan,Decatur
1,103,6,34.602592,-86.963897,1/1/76,12/31/87,RIVERVIEW AVENUE S.E.,,Alabama,Morgan,Decatur
1,103,7,34.619814,-86.997509,1/1/77,12/31/93,"841 WILSON ST, NW, DECATUR, AL  35601.",,Alabama,Morgan,Decatur
1,103,8,34.605925,-86.981952,1/1/77,12/31/98,510 CHERRY ST. N.W.,,Alabama,Morgan,Decatur
1,103,9,34.630956,-87.052775,4/6/93,,RT 1 BOX 93-B FINLEY ISLAND ROAD,35601,Alabama,Morgan,Decatur
1,103,10,34.630956,-87.052775,1/1/99,8/6/01,1402 POINT MALLARD PKWY. SE,35601,Alabama,Morgan,Decatur
1,103,11,34.530717,-86.967536,4/1/00,,"P.O. BOX 2224 WALLACE DEVELOPMENT CENTER. DECATUR, ALABAMA",35603,Alabama,Morgan,Decatur
1,103,1001,34.433428,-86.940007,1/1/73,12/31/88,FROST STREET SW,,Alabama,Morgan,Hartselle
1,103,2001,34.585648,-87.078623,1/1/76,12/31/88,WOODALL ROAD,,Alabama,Morgan,Not in a city
1,109,1,31.807963,-85.993586,1/1/72,12/31/73,TEXACO STA NEXT TO HOLLIDAY INN,36081,Alabama,Pike,Troy
1,109,2,31.79792,-85.957516,1/1/73,12/31/78,503 COLLEGEDALE AVE,36081,Alabama,Pike,Troy
1,109,3,31.790479,-85.978974,1/1/79,,HENDERSON ROAD,36081,Alabama,Pike,Troy
1,109,6,31.792969,-85.980522,12/24/90,9/28/07,"118 ANDERSON ROAD, TROY, ALA.",36081,Alabama,Pike,Troy
1,113,1,32.472136,-85.005028,1/1/67,9/22/16,"1319, 9th Avenue, Phenix City, AL 36837",36867,Alabama,Russell,Phenix City
1,113,2,32.46735,-85.083447,3/1/03,10/31/17,"9 WOODLAND DRIVE (SCHOOL) LADONIA,  AL 36869",36869,Alabama,Russell,Ladonia
1,113,3,32.437028,-84.999653,1/1/17,,"510 6th Place South, Phenix City, Alabama  36869",36867,Alabama,Russell,Phenix City
1,115,1,33.588514,-86.285649,1/1/72,12/31/78,COUNTY HEALTH DEPT 205 19TH STREET NORTH,35125,Alabama,St. Clair,Pell City
1,117,2,33.173996,-86.587755,1/1/72,12/31/77,MILDRED ST CO HEALTH DEPT,35051,Alabama,Shelby,Columbiana
1,117,3,33.109008,-86.753597,1/1/78,12/31/02,"152ND ARMORY BLDG, 8TH AVE AT 13TH ST",35040,Alabama,Shelby,Not in a City
1,117,4,33.317142,-86.825754,1/1/83,,"HELENA, BEARDEN FARM",35080,Alabama,Shelby,Helena
1,117,5,33.285946,-86.818045,3/17/88,,"RT 3, P.O. BOX 5643, PELHAM, AL",,Alabama,Shelby,Pelham
1,117,6,33.312927,-86.821104,12/1/98,,PELHAM HIGH SCHOOL,35124,Alabama,Shelby,Pelham
1,117,9001,33.0928,-86.8072,1/1/17,,7444 State Hwy 25,35040,Alabama,Shelby,Calera
1,119,1,32.357676,-88.199198,1/1/73,12/31/77,WYLS US HWY #11,36922,Alabama,Sumter,Not in a City
1,119,2,32.36401,-88.201865,10/9/91,10/14/11,"SUMTER CO.,KINTERBISH STATE WILDLIFE MGT. AREA, GASTON, ALABAMA",36922,Alabama,Sumter,Not in a City
1,119,3,32.362606,-88.277992,3/1/13,,"NNE of Ward Post Office, Sumter Co., Alabama",36907,Alabama,Sumter,Not in a City
1,121,1,33.25817,-86.343588,1/1/74,12/31/89,NUNNELLY STATE TECHNICAL SCHOOL,,Alabama,Talladega,Childersburg
1,121,2,33.27947,-86.349438,1/1/78,12/31/17,300 1ST ST. SOUTHEAST,35044,Alabama,Talladega,Childersburg
1,121,3,33.498434,-86.122639,3/1/04,12/1/06,"200 HOMER DRIVE (NEW SOUTH EXPRESS WAREHOUSE), TALLADEGA, AL",35160,Alabama,Talladega,Talladega
1,121,1001,33.163154,-86.254146,1/1/72,12/31/77,COUNTY HEALTH DEPT 109 S ANNISTON AVE,35150,Alabama,Talladega,Sylacauga
1,121,1002,33.436775,-86.100527,1/1/78,5/1/06,COOSA AND N. EAST ST.,,Alabama,Talladega,Talladega
1,121,2001,33.426761,-86.108849,1/1/72,12/31/78,WEST SOUTH STREET,35160,Alabama,Talladega,Talladega
1,123,1,32.930124,-85.941075,1/1/74,12/31/93,ALEX CITY JR COLLEGE,,Alabama,Tallapoosa,Alexander City
1,125,1,33.2071,-87.547793,1/1/72,12/31/72,CO HEALTH DEPT 3025 GREEN GROVE LN,35401,Alabama,Tuscaloosa,Tuscaloosa
1,125,2,33.192049,-87.476669,1/1/72,12/31/74,607 10TH STREET EAST,35404,Alabama,Tuscaloosa,Tuscaloosa
1,125,3,33.217062,-87.538895,1/1/74,4/29/02,AIR POLLUTION TRAILER BRYCE HOSPITAL,,Alabama,Tuscaloosa,Tuscaloosa
1,125,4,33.189931,-87.484189,10/1/02,,3701 LOOP ROAD EAST,35404,Alabama,Tuscaloosa,Tuscaloosa
1,125,10,33.089772,-87.459733,2/1/01,,"11690 SOUTHFORK DR. DUNCANVILLE, AL_35456",35456,Alabama,Tuscaloosa,Tuscaloosa
1,125,1001,33.251784,-87.448615,1/1/80,12/31/82,CORPS OF ENGINEERS BLDG HOLT LOCK & DAM,,Alabama,Tuscaloosa,Not in a city
1,125,2001,34.736479,-87.788365,1/1/72,12/31/73,108 NORTH WATER STREET,,Alabama,Tuscaloosa,Northport
1,127,1,33.837051,-87.277783,1/1/72,12/31/85,CO HEALTH DEPT 5TH AVE & 17TH ST,,Alabama,Walker,Jasper
1,127,2,33.832885,-87.272505,1/1/82,,HIGHLAND AVE. AND 17TH ST. EAST,35501,Alabama,Walker,Jasper
1,127,3,33.638846,-87.11853,3/1/02,11/1/02,BIRMINGHAM WATER WORKS MULBERRY FORK FACILITY,35130,Alabama,Walker,Jasper
1,129,6002,31.255833,-88.022967,4/19/05,,7010 HIGHWAY 43 NORTH,36553,Alabama,Washington,McIntosh
2,13,2,55.324675,-160.508331,7/1/01,,Simeonof,99661,Alaska,Aleutians East ,Sand Point
2,20,1,61.216392,-149.899428,1/1/57,12/31/98,6TH AVE & K ST,,Alaska,Anchorage ,Anchorage
2,20,2,61.219715,-149.892776,1/1/66,12/31/66,GR ANCHORAGE AREA HLTH DEPT 217 E ST,99501,Alaska,Anchorage ,Anchorage
2,20,3,61.219448,-149.875259,1/1/67,12/31/99,527 E 4TH AVE,,Alaska,Anchorage ,Anchorage
2,20,4,61.144712,-149.951938,1/1/69,1/1/70,SAND LAKE FIRE STA 3939 WEST 84TH AVE,99502,Alaska,Anchorage ,Anchorage
2,20,5,61.215837,-149.895539,1/1/69,10/2/90,CITY FIRE STATION/7TH & C ST,,Alaska,Anchorage ,Anchorage
2,20,6,61.224451,-149.730257,1/1/69,12/31/99,MULDOON 109 NORTH BOUNDARY ROAD,,Alaska,Anchorage ,Anchorage
2,20,7,61.191104,-149.802772,1/1/69,4/1/74,BOROUGH DOG POUND 3600 EAST TUDOR ROAD,99508,Alaska,Anchorage ,Anchorage
2,20,9,61.179726,-149.835532,1/1/72,12/31/99,TUDOR #1 - 3500 EAST TUDOR ROAD,,Alaska,Anchorage ,Anchorage
2,20,10,61.120003,-149.736637,1/1/72,12/31/99,HIDEAWAY TRAILS,,Alaska,Anchorage ,Anchorage
2,20,12,61.216115,-149.895539,1/1/72,12/31/99,CITY FIRE STATION 7TH & C STREET,,Alaska,Anchorage ,Anchorage
2,20,13,61.21917,-149.897762,1/1/73,3/31/96,7TH & C/625 C ST,,Alaska,Anchorage ,Anchorage
2,20,15,61.250008,-149.977224,1/1/76,7/1/77,1300 E & 4TH AVE,,Alaska,Anchorage ,Anchorage
2,20,16,61.21388,-149.903053,1/1/77,12/31/79,OLD COMMUNITY HOSPITAL 825 L STREET,99501,Alaska,Anchorage ,Anchorage
2,20,17,61.195004,-149.904983,1/1/78,1/1/02,SPENARD & BENSON/2902 SPENARD RD,,Alaska,Anchorage ,Anchorage
2,20,18,61.205861,-149.824602,1/1/79,,3000 EAST 16TH AVENUE,99508,Alaska,Anchorage ,Anchorage
2,20,19,61.227507,-149.713868,1/1/79,3/31/88,1/4 MILE S OILWELL RD & 3/4 MILE MULDOON,,Alaska,Anchorage ,Anchorage
2,20,20,61.214726,-149.904429,1/1/79,12/31/87,1045 WEST 8TH STREET,,Alaska,Anchorage ,Anchorage
2,20,21,61.158891,-149.947761,1/1/80,12/31/98,SAND LAKE DISTICT/3426 RASPBERRY RD,,Alaska,Anchorage ,Anchorage
2,20,22,61.218892,-149.89915,1/1/80,12/31/81,ANCHORAGE TIMES BLDG-820 W. 4TH STREET,,Alaska,Anchorage ,Anchorage
2,20,23,61.227227,-149.900818,1/1/73,1/1/75,ANCHORAGE CITY HALL - 4TH STREET,,Alaska,Anchorage ,Anchorage
2,20,24,61.216949,-149.819424,1/1/83,9/30/85,1100 AIRPORT HEIGHTS RD-FIRE STATION # 3,,Alaska,Anchorage ,Anchorage
2,20,25,61.216948,-149.890261,1/1/85,7/1/87,"JC PENNEY, 6TH AVE W OF D ST",,Alaska,Anchorage ,Anchorage
2,20,26,61.203615,-149.869424,1/1/84,5/1/99,GAMBELL RD/1820 GAMBELL,,Alaska,Anchorage ,Anchorage
2,20,29,61.180559,-149.810532,1/1/81,12/31/87,TUDOR #2 - 3500 EAST TUDOR ROAD,,Alaska,Anchorage ,Anchorage
2,20,30,61.227507,-149.713868,1/1/83,12/31/84,8650 GLENN HIGHWAY,,Alaska,Anchorage ,Anchorage
2,20,33,61.311678,-149.545825,5/6/87,12/31/88,"18001 BARONOF ST, EAGLE RIVER",,Alaska,Anchorage ,Not in a city
2,20,34,61.320288,-149.591099,5/12/87,12/31/87,ANCHORAGE WATER AND WASTEWATER UTILITY,,Alaska,Anchorage ,Anchorage
2,20,35,61.342235,-149.546656,5/14/87,12/31/87,FIRE LAKE-RECREATION CENTER,,Alaska,Anchorage ,Anchorage
2,20,37,61.193337,-149.868868,10/1/87,12/31/04,SEWARD HWY & BENSON/3002 NEW SEWARD HWY,,Alaska,Anchorage ,Anchorage
2,20,38,61.318067,-149.570268,4/1/88,12/31/88,"10900 EAGLE RIVER RD, EAGLE RIVER",,Alaska,Anchorage ,Not in a city
2,20,39,61.311678,-149.54277,8/31/88,5/21/92,"18216 BARONOF ST, EAGLE RIVER",,Alaska,Anchorage ,Not in a city
